Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
END SIM
344,A,1,33,8.666472133060985,0,0,-0.3
344,B,1,0,0,0,0,-0.3
344,C,1,133,32.491856677524424,0,0,-0.3
344,D,1,0,0,0,0,-0.3
344,E,1,1576,400.3386960203218,0,0,-0.3
345,A,1,32,8.40385176539247,0,0,-0.3
345,B,1,0,0,0,0,-0.3
345,C,1,132,32.24755700325733,0,0,-0.3
345,D,1,0,0,0,0,-0.3
345,E,1,1552,394.2421676545301,0,0,-0.3
346,A,1,32,8.40385176539247,0,0,-0.3
346,B,1,1,0.24200053777897282,0,0,-0.3
346,C,1,127,31.02605863192182,0,0,-0.3
346,D,1,0,0,0,0,-0.3
346,E,1,1479,375.69856054191365,0,0,-0.3
347,A,1,25,6.565509191712868,0,0,-0.3
347,B,1,2,0.48400107555794564,0,0,-0.3
347,C,1,115,28.09446254071661,0,0,-0.3
347,D,1,0,0,0,0,-0.3
347,E,1,1417,359.94919559695177,0,0,-0.3
348,A,1,27,7.090749927049898,0,0,-0.3
348,B,1,1,0.24200053777897282,0,0,-0.3
348,C,1,129,31.514657980456022,0,0,-0.3
348,D,1,0,0,0,0,-0.3
348,E,1,1481,376.20660457239626,0,0,-0.3
349,A,1,45,11.817916545083163,0,0,-0.3
349,B,1,1,0.24200053777897282,0,0,-0.3
349,C,1,199,48.61563517915309,0,0,-0.3
349,D,1,0,0,0,0,-0.3
349,E,1,2213,562.1507197290432,0,0,-0.3
350,A,1,55,14.44412022176831,0,0,-0.3
350,B,1,2,0.48400107555794564,0,0,-0.3
350,C,1,225,54.96742671009771,0,0,-0.3
350,D,1,0,0,0,0,-0.3
350,E,1,2516,639.1193903471634,0,0,-0.3
351,A,1,36,9.45433323606653,0,0,-0.3
351,B,1,2,0.48400107555794564,0,0,-0.3
351,C,1,141,34.44625407166124,0,0,-0.3
351,D,1,0,0,0,0,-0.3
351,E,1,1565,397.54445385266723,0,0,-0.3
352,A,1,34,8.929092500729501,0,0,-0.3
352,B,1,2,0.48400107555794564,0,0,-0.3
352,C,1,134,32.73615635179153,0,0,-0.3
352,D,1,0,0,0,0,-0.3
352,E,1,1497,380.2709568162574,0,0,-0.3
353,A,1,33,8.666472133060985,0,0,-0.3
353,B,1,2,0.48400107555794564,0,0,-0.3
353,C,1,123,30.048859934853418,0,0,-0.3
353,D,1,0,0,0,0,-0.3
353,E,1,1420,360.7112616426757,0,0,-0.3
354,A,1,34,8.929092500729501,0,0,-0.3
354,B,1,0,0,0,0,-0.3
354,C,1,115,28.09446254071661,0,0,-0.3
354,D,1,0,0,0,0,-0.3
354,E,1,1399,355.37679932260795,0,0,-0.3
355,A,1,41,10.767435074409104,0,0,-0.3
355,B,1,0,0,0,0,-0.3
355,C,1,134,32.73615635179153,0,0,-0.3
355,D,1,1,0.35842293906810035,0,0,-0.3
355,E,1,1683,427.5190516511431,0,0,-0.3
END SIM
344,A,1,0,0,0,0,-0.3
344,B,1,0,0,0,0,-0.3
344,C,1,61,14.902280130293159,0,0,-0.3
344,D,1,0,0,0,0,-0.3
344,E,1,782,198.64521591871295,0,0,-0.3
345,A,1,0,0,0,0,-0.3
345,B,1,0,0,0,0,-0.3
345,C,1,60,14.657980456026058,0,0,-0.3
345,D,1,0,0,0,0,-0.3
345,E,1,768,195.08890770533446,0,0,-0.3
346,A,1,0,0,0,0,-0.3
346,B,1,0,0,0,0,-0.3
346,C,1,58,14.169381107491855,0,0,-0.3
346,D,1,0,0,0,0,-0.3
346,E,1,734,186.45215918712955,0,0,-0.3
347,A,1,0,0,0,0,-0.3
347,B,1,0,0,0,0,-0.3
347,C,1,58,14.169381107491855,0,0,-0.3
347,D,1,0,0,0,0,-0.3
347,E,1,715,181.62574089754446,0,0,-0.3
348,A,1,0,0,0,0,-0.3
348,B,1,0,0,0,0,-0.3
348,C,1,59,14.413680781758956,0,0,-0.3
348,D,1,0,0,0,0,-0.3
348,E,1,741,188.2303132938188,0,0,-0.3
349,A,1,0,0,0,0,-0.3
349,B,1,0,0,0,0,-0.3
349,C,1,94,22.96416938110749,0,0,-0.3
349,D,1,0,0,0,0,-0.3
349,E,1,1093,277.64606265876375,0,0,-0.3
350,A,1,0,0,0,0,-0.3
350,B,1,0,0,0,0,-0.3
350,C,1,110,26.872964169381106,0,0,-0.3
350,D,1,0,0,0,0,-0.3
350,E,1,1249,317.2734970364098,0,0,-0.3
351,A,1,0,0,0,0,-0.3
351,B,1,0,0,0,0,-0.3
351,C,1,70,17.100977198697066,0,0,-0.3
351,D,1,0,0,0,0,-0.3
351,E,1,769,195.3429297205758,0,0,-0.3
352,A,1,0,0,0,0,-0.3
352,B,1,0,0,0,0,-0.3
352,C,1,66,16.123778501628664,0,0,-0.3
352,D,1,0,0,0,0,-0.3
352,E,1,716,181.8797629127858,0,0,-0.3
353,A,1,0,0,0,0,-0.3
353,B,1,0,0,0,0,-0.3
353,C,1,62,15.14657980456026,0,0,-0.3
353,D,1,0,0,0,0,-0.3
353,E,1,670,170.194750211685,0,0,-0.3
354,A,1,0,0,0,0,-0.3
354,B,1,0,0,0,0,-0.3
354,C,1,62,15.14657980456026,0,0,-0.3
354,D,1,0,0,0,0,-0.3
354,E,1,651,165.3683319220999,0,0,-0.3
355,A,1,0,0,0,0,-0.3
355,B,1,0,0,0,0,-0.3
355,C,1,81,19.788273615635177,0,0,-0.3
355,D,1,0,0,0,0,-0.3
355,E,1,815,207.02794242167656,0,0,-0.3
END SIM
344,A,1,3,0.7878611030055441,0,0,-0.3
344,B,1,2,0.48400107555794564,0,0,-0.3
344,C,1,244,59.609120521172635,0,0,-0.3
344,D,1,0,0,0,0,-0.3
344,E,1,3264,829.1278577476714,0,0,-0.3
345,A,1,3,0.7878611030055441,0,0,-0.3
345,B,1,2,0.48400107555794564,0,0,-0.3
345,C,1,241,58.87622149837133,0,0,-0.3
345,D,1,0,0,0,0,-0.3
345,E,1,3201,813.1244707874682,0,0,-0.3
346,A,1,2,0.5252407353370294,0,0,-0.3
346,B,1,2,0.48400107555794564,0,0,-0.3
346,C,1,225,54.96742671009771,0,0,-0.3
346,D,1,0,0,0,0,-0.3
346,E,1,3052,775.2751905165114,0,0,-0.3
347,A,1,2,0.5252407353370294,0,0,-0.3
347,B,1,1,0.24200053777897282,0,0,-0.3
347,C,1,218,53.25732899022801,0,0,-0.3
347,D,1,0,0,0,0,-0.3
347,E,1,2859,726.2489415749366,0,0,-0.3
348,A,1,4,1.0504814706740588,0,0,-0.3
348,B,1,1,0.24200053777897282,0,0,-0.3
348,C,1,219,53.50162866449511,0,0,-0.3
348,D,1,0,0,0,0,-0.3
348,E,1,3021,767.4005080440305,0,0,-0.3
349,A,1,4,1.0504814706740588,0,0,-0.3
349,B,1,2,0.48400107555794564,0,0,-0.3
349,C,1,371,90.63517915309446,0,0,-0.3
349,D,1,0,0,0,0,-0.3
349,E,1,4512,1146.14733276884,0,0,-0.3
350,A,1,5,1.3131018383425737,0,0,-0.3
350,B,1,2,0.48400107555794564,0,0,-0.3
350,C,1,436,106.51465798045602,0,0,-0.3
350,D,1,0,0,0,0,-0.3
350,E,1,5083,1291.1939034716343,0,0,-0.3
351,A,1,2,0.5252407353370294,0,0,-0.3
351,B,1,2,0.48400107555794564,0,0,-0.3
351,C,1,283,69.13680781758957,0,0,-0.3
351,D,1,0,0,0,0,-0.3
351,E,1,3161,802.9635901778155,0,0,-0.3
352,A,1,2,0.5252407353370294,0,0,-0.3
352,B,1,2,0.48400107555794564,0,0,-0.3
352,C,1,272,66.44951140065146,0,0,-0.3
352,D,1,0,0,0,0,-0.3
352,E,1,3001,762.3200677392041,0,0,-0.3
353,A,1,2,0.5252407353370294,0,0,-0.3
353,B,1,2,0.48400107555794564,0,0,-0.3
353,C,1,257,62.78501628664495,0,0,-0.3
353,D,1,0,0,0,0,-0.3
353,E,1,2852,724.4707874682473,0,0,-0.3
354,A,1,1,0.2626203676685147,0,0,-0.3
354,B,1,2,0.48400107555794564,0,0,-0.3
354,C,1,258,63.029315960912044,0,0,-0.3
354,D,1,0,0,0,0,-0.3
354,E,1,2820,716.342082980525,0,0,-0.3
355,A,1,1,0.2626203676685147,0,0,-0.3
355,B,1,2,0.48400107555794564,0,0,-0.3
355,C,1,315,76.9543973941368,0,0,-0.3
355,D,1,0,0,0,0,-0.3
355,E,1,3523,894.9195596951736,0,0,-0.3
END SIM
344,A,1,24,6.302888824044353,0,0,-0.3
344,B,1,4,0.9680021511158913,0,0,-0.3
344,C,1,236,57.65472312703582,0,0,-0.3
344,D,1,0,0,0,0,-0.3
344,E,1,2086,529.8899237933955,0,0,-0.3
345,A,1,23,6.040268456375839,0,0,-0.3
345,B,1,4,0.9680021511158913,0,0,-0.3
345,C,1,229,55.94462540716612,0,0,-0.3
345,D,1,0,0,0,0,-0.3
345,E,1,2037,517.4428450465707,0,0,-0.3
346,A,1,23,6.040268456375839,0,0,-0.3
346,B,1,4,0.9680021511158913,0,0,-0.3
346,C,1,216,52.76872964169381,0,0,-0.3
346,D,1,0,0,0,0,-0.3
346,E,1,1954,496.35901778154107,0,0,-0.3
347,A,1,26,6.828129559381383,0,0,-0.3
347,B,1,3,0.7260016133369185,0,0,-0.3
347,C,1,212,51.7915309446254,0,0,-0.3
347,D,1,0,0,0,0,-0.3
347,E,1,1860,472.48094834885694,0,0,-0.3
348,A,1,25,6.565509191712868,0,0,-0.3
348,B,1,4,0.9680021511158913,0,0,-0.3
348,C,1,220,53.74592833876221,0,0,-0.3
348,D,1,0,0,0,0,-0.3
348,E,1,1947,494.58086367485186,0,0,-0.3
349,A,1,49,12.868398015757222,0,0,-0.3
349,B,1,5,1.210002688894864,0,0,-0.3
349,C,1,352,85.99348534201954,0,0,-0.3
349,D,1,0,0,0,0,-0.3
349,E,1,2872,729.5512277730737,0,0,-0.3
350,A,1,60,15.757222060110884,0,0,-0.3
350,B,1,5,1.210002688894864,0,0,-0.3
350,C,1,433,105.78175895765472,0,0,-0.3
350,D,1,0,0,0,0,-0.3
350,E,1,3287,834.9703640982219,0,0,-0.3
351,A,1,40,10.50481470674059,0,0,-0.3
351,B,1,2,0.48400107555794564,0,0,-0.3
351,C,1,274,66.93811074918567,0,0,-0.3
351,D,1,0,0,0,0,-0.3
351,E,1,2009,510.33022861981374,0,0,-0.3
352,A,1,36,9.45433323606653,0,0,-0.3
352,B,1,2,0.48400107555794564,0,0,-0.3
352,C,1,261,63.76221498371335,0,0,-0.3
352,D,1,0,0,0,0,-0.3
352,E,1,1920,487.72226926333616,0,0,-0.3
353,A,1,34,8.929092500729501,0,0,-0.3
353,B,1,2,0.48400107555794564,0,0,-0.3
353,C,1,242,59.12052117263843,0,0,-0.3
353,D,1,0,0,0,0,-0.3
353,E,1,1828,464.35224386113464,0,0,-0.3
354,A,1,35,9.191712868398016,0,0,-0.3
354,B,1,2,0.48400107555794564,0,0,-0.3
354,C,1,242,59.12052117263843,0,0,-0.3
354,D,1,0,0,0,0,-0.3
354,E,1,1790,454.69940728196445,0,0,-0.3
355,A,1,43,11.292675809746132,0,0,-0.3
355,B,1,1,0.24200053777897282,0,0,-0.3
355,C,1,309,75.4885993485342,0,0,-0.3
355,D,1,0,0,0,0,-0.3
355,E,1,2236,567.9932260795936,0,0,-0.3
END SIM
344,A,1,83,21.79749051648672,0,0,-0.3
344,B,1,3,0.7260016133369185,0,0,-0.3
344,C,1,444,108.46905537459283,0,0,-0.3
344,D,1,5,1.7921146953405018,0,0,-0.3
344,E,1,5683,1443.6071126164268,0,0,-0.3
345,A,1,82,21.534870148818207,0,0,-0.3
345,B,1,3,0.7260016133369185,0,0,-0.3
345,C,1,436,106.51465798045602,0,0,-0.3
345,D,1,5,1.7921146953405018,0,0,-0.3
345,E,1,5571,1415.156646909399,0,0,-0.3
346,A,1,79,20.747009045812664,0,0,-0.3
346,B,1,3,0.7260016133369185,0,0,-0.3
346,C,1,418,102.1172638436482,0,0,-0.3
346,D,1,5,1.7921146953405018,0,0,-0.3
346,E,1,5326,1352.9212531752753,0,0,-0.3
347,A,1,74,19.43390720747009,0,0,-0.3
347,B,1,1,0.24200053777897282,0,0,-0.3
347,C,1,387,94.54397394136807,0,0,-0.3
347,D,1,6,2.150537634408602,0,0,-0.3
347,E,1,5095,1294.24216765453,0,0,-0.3
348,A,1,74,19.43390720747009,0,0,-0.3
348,B,1,2,0.48400107555794564,0,0,-0.3
348,C,1,400,97.71986970684038,0,0,-0.3
348,D,1,9,3.225806451612903,0,0,-0.3
348,E,1,5226,1327.5190516511432,0,0,-0.3
349,A,1,107,28.100379340531077,0,0,-0.3
349,B,1,4,0.9680021511158913,0,0,-0.3
349,C,1,623,152.1986970684039,0,0,-0.3
349,D,1,13,4.659498207885305,0,0,-0.3
349,E,1,7689,1953.1752751905167,0,0,-0.3
350,A,1,119,31.251823752553253,0,0,-0.3
350,B,1,4,0.9680021511158913,0,0,-0.3
350,C,1,722,176.38436482084688,0,0,-0.3
350,D,1,14,5.017921146953405,0,0,-0.3
350,E,1,8769,2227.5190516511434,0,0,-0.3
351,A,1,71,18.646046104464546,0,0,-0.3
351,B,1,3,0.7260016133369185,0,0,-0.3
351,C,1,471,115.06514657980455,0,0,-0.3
351,D,1,8,2.867383512544803,0,0,-0.3
351,E,1,5465,1388.2303132938189,0,0,-0.3
352,A,1,69,18.120805369127517,0,0,-0.3
352,B,1,2,0.48400107555794564,0,0,-0.3
352,C,1,450,109.93485342019542,0,0,-0.3
352,D,1,8,2.867383512544803,0,0,-0.3
352,E,1,5182,1316.342082980525,0,0,-0.3
353,A,1,61,16.0198424277794,0,0,-0.3
353,B,1,2,0.48400107555794564,0,0,-0.3
353,C,1,421,102.85016286644951,0,0,-0.3
353,D,1,8,2.867383512544803,0,0,-0.3
353,E,1,4918,1249.2802709568164,0,0,-0.3
354,A,1,59,15.49460169244237,0,0,-0.3
354,B,1,1,0.24200053777897282,0,0,-0.3
354,C,1,409,99.91856677524429,0,0,-0.3
354,D,1,8,2.867383512544803,0,0,-0.3
354,E,1,4851,1232.2607959356478,0,0,-0.3
355,A,1,71,18.646046104464546,0,0,-0.3
355,B,1,2,0.48400107555794564,0,0,-0.3
355,C,1,494,120.68403908794787,0,0,-0.3
355,D,1,5,1.7921146953405018,0,0,-0.3
355,E,1,5976,1518.0355630821339,0,0,-0.3
END SIM
344,A,1,106,27.83775897286256,0,0,-0.3
344,B,1,5,1.210002688894864,0,0,-0.3
344,C,1,666,162.70358306188925,0,0,-0.3
344,D,1,0,0,0,0,-0.3
344,E,1,5849,1485.774767146486,0,0,-0.3
345,A,1,101,26.524657134519988,0,0,-0.3
345,B,1,5,1.210002688894864,0,0,-0.3
345,C,1,656,160.26058631921822,0,0,-0.3
345,D,1,0,0,0,0,-0.3
345,E,1,5739,1457.8323454699407,0,0,-0.3
346,A,1,101,26.524657134519988,0,0,-0.3
346,B,1,5,1.210002688894864,0,0,-0.3
346,C,1,628,153.4201954397394,0,0,-0.3
346,D,1,0,0,0,0,-0.3
346,E,1,5488,1394.0728196443692,0,0,-0.3
347,A,1,91,23.89845345783484,0,0,-0.3
347,B,1,4,0.9680021511158913,0,0,-0.3
347,C,1,592,144.62540716612378,0,0,-0.3
347,D,1,0,0,0,0,-0.3
347,E,1,5227,1327.7730736663846,0,0,-0.3
348,A,1,111,29.150860811205135,0,0,-0.3
348,B,1,5,1.210002688894864,0,0,-0.3
348,C,1,640,156.3517915309446,0,0,-0.3
348,D,1,0,0,0,0,-0.3
348,E,1,5371,1364.3522438611346,0,0,-0.3
349,A,1,163,42.807119929967904,0,0,-0.3
349,B,1,12,2.904006453347674,0,0,-0.3
349,C,1,978,238.92508143322473,0,0,-0.3
349,D,1,0,0,0,0,-0.3
349,E,1,8121,2062.912785774767,0,0,-0.3
350,A,1,197,51.7362124306974,0,0,-0.3
350,B,1,12,2.904006453347674,0,0,-0.3
350,C,1,1127,275.3257328990228,0,0,-0.3
350,D,1,0,0,0,0,-0.3
350,E,1,9267,2354.022015241321,0,0,-0.3
351,A,1,123,32.302305223227314,0,0,-0.3
351,B,1,8,1.9360043022317825,0,0,-0.3
351,C,1,720,175.8957654723127,0,0,-0.3
351,D,1,0,0,0,0,-0.3
351,E,1,5794,1471.8035563082135,0,0,-0.3
352,A,1,119,31.251823752553253,0,0,-0.3
352,B,1,8,1.9360043022317825,0,0,-0.3
352,C,1,685,167.34527687296415,0,0,-0.3
352,D,1,0,0,0,0,-0.3
352,E,1,5512,1400.169348010161,0,0,-0.3
353,A,1,112,29.41348117887365,0,0,-0.3
353,B,1,8,1.9360043022317825,0,0,-0.3
353,C,1,647,158.06188925081432,0,0,-0.3
353,D,1,0,0,0,0,-0.3
353,E,1,5218,1325.4868755292125,0,0,-0.3
354,A,1,112,29.41348117887365,0,0,-0.3
354,B,1,8,1.9360043022317825,0,0,-0.3
354,C,1,645,157.57328990228012,0,0,-0.3
354,D,1,0,0,0,0,-0.3
354,E,1,5102,1296.0203217612193,0,0,-0.3
355,A,1,132,34.66588853224394,0,0,-0.3
355,B,1,11,2.662005915568701,0,0,-0.3
355,C,1,803,196.17263843648206,0,0,-0.3
355,D,1,0,0,0,0,-0.3
355,E,1,6335,1609.2294665537681,0,0,-0.3
END SIM
344,A,1,425,111.61365625911876,0,0,-0.3
344,B,1,11,2.662005915568701,0,0,-0.3
344,C,1,196,47.88273615635179,0,0,-0.3
344,D,1,1,0.35842293906810035,0,0,-0.3
344,E,1,2768,703.1329381879763,0,0,-0.3
345,A,1,411,107.93697111175955,0,0,-0.3
345,B,1,10,2.420005377789728,0,0,-0.3
345,C,1,191,46.66123778501628,0,0,-0.3
345,D,1,0,0,0,0,-0.3
345,E,1,2712,688.9077053344623,0,0,-0.3
346,A,1,393,103.20980449372628,0,0,-0.3
346,B,1,10,2.420005377789728,0,0,-0.3
346,C,1,184,44.951140065146575,0,0,-0.3
346,D,1,0,0,0,0,-0.3
346,E,1,2588,657.4089754445386,0,0,-0.3
347,A,1,386,101.37146192004668,0,0,-0.3
347,B,1,8,1.9360043022317825,0,0,-0.3
347,C,1,176,42.99674267100977,0,0,-0.3
347,D,1,0,0,0,0,-0.3
347,E,1,2439,619.5596951735818,0,0,-0.3
348,A,1,385,101.10884155237817,0,0,-0.3
348,B,1,8,1.9360043022317825,0,0,-0.3
348,C,1,201,49.10423452768729,0,0,-0.3
348,D,1,0,0,0,0,-0.3
348,E,1,2553,648.5182049110923,0,0,-0.3
349,A,1,623,163.61248905748468,0,0,-0.3
349,B,1,13,3.146006991126647,0,0,-0.3
349,C,1,303,74.02280130293158,0,0,-0.3
349,D,1,0,0,0,0,-0.3
349,E,1,3801,965.5376799322609,0,0,-0.3
350,A,1,698,183.30901663262327,0,0,-0.3
350,B,1,13,3.146006991126647,0,0,-0.3
350,C,1,361,88.19218241042344,0,0,-0.3
350,D,1,0,0,0,0,-0.3
350,E,1,4421,1123.0313293818797,0,0,-0.3
351,A,1,458,120.28012839217975,0,0,-0.3
351,B,1,7,1.6940037644528099,0,0,-0.3
351,C,1,214,52.2801302931596,0,0,-0.3
351,D,1,0,0,0,0,-0.3
351,E,1,2744,697.0364098221846,0,0,-0.3
352,A,1,431,113.18937846512985,0,0,-0.3
352,B,1,6,1.452003226673837,0,0,-0.3
352,C,1,195,47.638436482084686,0,0,-0.3
352,D,1,0,0,0,0,-0.3
352,E,1,2639,670.3640982218459,0,0,-0.3
353,A,1,409,107.41173037642253,0,0,-0.3
353,B,1,6,1.452003226673837,0,0,-0.3
353,C,1,186,45.439739413680776,0,0,-0.3
353,D,1,0,0,0,0,-0.3
353,E,1,2494,633.5309060118544,0,0,-0.3
354,A,1,411,107.93697111175955,0,0,-0.3
354,B,1,7,1.6940037644528099,0,0,-0.3
354,C,1,179,43.72964169381107,0,0,-0.3
354,D,1,0,0,0,0,-0.3
354,E,1,2479,629.7205757832346,0,0,-0.3
355,A,1,525,137.87569302597024,0,0,-0.3
355,B,1,8,1.9360043022317825,0,0,-0.3
355,C,1,222,54.23452768729641,0,0,-0.3
355,D,1,0,0,0,0,-0.3
355,E,1,2981,757.2396274343777,0,0,-0.3
END SIM
344,A,1,14,3.676685147359206,0,0,-0.3
344,B,1,5,1.210002688894864,0,0,-0.3
344,C,1,249,60.830618892508134,0,0,-0.3
344,D,1,6,2.150537634408602,0,0,-0.3
344,E,1,3754,953.5986452159187,0,0,-0.3
345,A,1,14,3.676685147359206,0,0,-0.3
345,B,1,5,1.210002688894864,0,0,-0.3
345,C,1,243,59.36482084690553,0,0,-0.3
345,D,1,6,2.150537634408602,0,0,-0.3
345,E,1,3674,933.276883996613,0,0,-0.3
346,A,1,13,3.4140647796906913,0,0,-0.3
346,B,1,5,1.210002688894864,0,0,-0.3
346,C,1,237,57.89902280130293,0,0,-0.3
346,D,1,5,1.7921146953405018,0,0,-0.3
346,E,1,3518,893.649449618967,0,0,-0.3
347,A,1,12,3.1514444120221765,0,0,-0.3
347,B,1,7,1.6940037644528099,0,0,-0.3
347,C,1,231,56.43322475570032,0,0,-0.3
347,D,1,3,1.075268817204301,0,0,-0.3
347,E,1,3373,856.8162574089755,0,0,-0.3
348,A,1,11,2.888824044353662,0,0,-0.3
348,B,1,9,2.1780048400107557,0,0,-0.3
348,C,1,221,53.99022801302931,0,0,-0.3
348,D,1,3,1.075268817204301,0,0,-0.3
348,E,1,3470,881.4563928873836,0,0,-0.3
349,A,1,26,6.828129559381383,0,0,-0.3
349,B,1,8,1.9360043022317825,0,0,-0.3
349,C,1,355,86.72638436482085,0,0,-0.3
349,D,1,4,1.4336917562724014,0,0,-0.3
349,E,1,5226,1327.5190516511432,0,0,-0.3
350,A,1,34,8.929092500729501,0,0,-0.3
350,B,1,9,2.1780048400107557,0,0,-0.3
350,C,1,403,98.45276872964169,0,0,-0.3
350,D,1,4,1.4336917562724014,0,0,-0.3
350,E,1,5892,1496.6977138018628,0,0,-0.3
351,A,1,22,5.777648088707324,0,0,-0.3
351,B,1,7,1.6940037644528099,0,0,-0.3
351,C,1,265,64.73941368078175,0,0,-0.3
351,D,1,1,0.35842293906810035,0,0,-0.3
351,E,1,3625,920.8298052497884,0,0,-0.3
352,A,1,20,5.252407353370295,0,0,-0.3
