Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
344,E,1,183,46.48602879,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,29,7.084690554,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,180,45.72396274,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,28,6.840390879,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,176,44.70787468,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,29,7.084690554,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,179,45.46994073,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,30,7.328990228,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,184,46.7400508,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,45,10.99348534,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,263,66.80779001,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,53,12.94788274,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,270,68.58594412,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,36,8.794788274,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,175,44.45385267,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,34,8.306188925,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,167,42.42167655,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,31,7.573289902,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,152,38.61134632,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,31,7.573289902,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,153,38.86536833,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,38,9.283387622,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,195,49.53429297,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,23,5.618892508,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,293,74.42845047,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,23,5.618892508,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,290,73.66638442,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,21,5.13029316,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,272,69.09398815,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,21,5.13029316,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,257,65.28365792,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,19,4.641693811,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,239,60.71126164,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,20,4.885993485,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,330,83.82726503,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,19,4.641693811,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,358,90.93988146,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,14,3.42019544,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,225,57.15495343,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,14,3.42019544,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,214,54.36071126,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,14,3.42019544,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,206,52.32853514,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,14,3.42019544,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,205,52.07451312,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,19,4.641693811,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,259,65.79170195,0,-0.1,0
END SIM,,,,,,,
344,A,1,1,0.262620368,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,117,28.58306189,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,231,58.67908552,0,-0.1,0
345,A,1,1,0.262620368,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,114,27.85016287,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,228,57.91701948,0,-0.1,0
346,A,1,1,0.262620368,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,112,27.36156352,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,220,55.88484335,0,-0.1,0
347,A,1,1,0.262620368,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,115,28.09446254,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,228,57.91701948,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,123,30.04885993,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,233,59.18712955,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,175,42.752443,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,326,82.81117697,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,196,47.88273616,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,353,89.66977138,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,128,31.27035831,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,222,56.39288738,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,121,29.56026059,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,212,53.85266723,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,117,28.58306189,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,205,52.07451312,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,123,30.04885993,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,201,51.05842506,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,140,34.2019544,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,249,63.2514818,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,15,3.664495114,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,330,83.82726503,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,14,3.42019544,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,322,81.79508891,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,15,3.664495114,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,317,80.52497883,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,12,2.931596091,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,338,85.85944115,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,14,3.42019544,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,325,82.55715495,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,20,4.885993485,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,477,121.1685013,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,19,4.641693811,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,516,131.0753599,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,13,3.175895765,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,341,86.6215072,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,12,2.931596091,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,325,82.55715495,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,11,2.687296417,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,300,76.20660457,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,9,2.198697068,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,307,77.98475868,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,14,3.42019544,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,377,95.76629975,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,0,0,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,16,4.064352244,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,0,0,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,16,4.064352244,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,0,0,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,16,4.064352244,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,0,0,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,19,4.82641829,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,0,0,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,21,5.33446232,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,0,0,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,28,7.112616427,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,0,0,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,30,7.620660457,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,0,0,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,23,5.842506351,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,0,0,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,21,5.33446232,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,0,0,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,18,4.572396274,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,0,0,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,16,4.064352244,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,0,0,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,18,4.572396274,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,17,4.153094463,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,64,16.25740898,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,17,4.153094463,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,64,16.25740898,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,16,3.908794788,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,60,15.24132091,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,16,3.908794788,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,67,17.01947502,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,15,3.664495114,0,-0.1,0
348,D,1,1,0.358422939,0,-0.1,0
348,E,1,62,15.74936494,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,24,5.863192182,0,-0.1,0
349,D,1,1,0.358422939,0,-0.1,0
349,E,1,104,26.41828959,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,26,6.351791531,0,-0.1,0
350,D,1,1,0.358422939,0,-0.1,0
350,E,1,108,27.43437765,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,16,3.908794788,0,-0.1,0
351,D,1,1,0.358422939,0,-0.1,0
351,E,1,76,19.30567316,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,15,3.664495114,0,-0.1,0
352,D,1,1,0.358422939,0,-0.1,0
352,E,1,72,18.2895851,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,15,3.664495114,0,-0.1,0
353,D,1,1,0.358422939,0,-0.1,0
353,E,1,69,17.52751905,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,16,3.908794788,0,-0.1,0
354,D,1,1,0.358422939,0,-0.1,0
354,E,1,70,17.78154107,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,22,5.374592834,0,-0.1,0
355,D,1,2,0.716845878,0,-0.1,0
355,E,1,85,21.5918713,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,17,4.153094463,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,139,35.30906012,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,17,4.153094463,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,137,34.80101609,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,17,4.153094463,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,133,33.78492803,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,19,4.641693811,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,141,35.81710415,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,19,4.641693811,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,141,35.81710415,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,28,6.840390879,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,193,49.02624894,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,31,7.573289902,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,199,50.55038103,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,22,5.374592834,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,130,33.02286198,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,21,5.13029316,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,121,30.73666384,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,20,4.885993485,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,116,29.46655377,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,18,4.397394137,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,117,29.72057578,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,25,6.107491857,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,141,35.81710415,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,14,3.42019544,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,356,90.43183743,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,13,3.175895765,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,353,89.66977138,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,13,3.175895765,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,338,85.85944115,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,13,3.175895765,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,334,84.84335309,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,13,3.175895765,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,320,81.28704488,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,19,4.641693811,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,462,117.358171,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,22,5.374592834,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,486,123.4546994,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,12,2.931596091,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,318,80.77900085,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,12,2.931596091,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,304,77.22269263,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,11,2.687296417,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,283,71.88823031,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,11,2.687296417,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,287,72.90431837,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,13,3.175895765,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,362,91.95596952,0,-0.1,0
END SIM,,,,,,,
344,A,1,3,0.787861103,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,62,15.1465798,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,131,33.276884,0,-0.1,0
345,A,1,3,0.787861103,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,60,14.65798046,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,130,33.02286198,0,-0.1,0
346,A,1,3,0.787861103,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,57,13.92508143,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,126,32.00677392,0,-0.1,0
347,A,1,3,0.787861103,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,53,12.94788274,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,125,31.75275191,0,-0.1,0
348,A,1,1,0.262620368,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,62,15.1465798,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,119,30.22861981,0,-0.1,0
349,A,1,1,0.262620368,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,94,22.96416938,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,153,38.86536833,0,-0.1,0
350,A,1,1,0.262620368,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,105,25.6514658,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,156,39.62743438,0,-0.1,0
351,A,1,1,0.262620368,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,71,17.34527687,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,102,25.91024555,0,-0.1,0
352,A,1,1,0.262620368,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,67,16.36807818,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,100,25.40220152,0,-0.1,0
353,A,1,1,0.262620368,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,65,15.87947883,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,94,23.87806943,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,68,16.61237785,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,92,23.3700254,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,83,20.27687296,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,123,31.24470787,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,99,24.18566775,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,704,178.8314987,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,99,24.18566775,0,-0.1,0
345,D,1,0,0,0,-0.1,0
345,E,1,694,176.2912786,0,-0.1,0
346,A,1,0,0,0,-0.1,0
346,B,1,0,0,0,-0.1,0
346,C,1,95,23.20846906,0,-0.1,0
346,D,1,0,0,0,-0.1,0
346,E,1,668,169.6867062,0,-0.1,0
347,A,1,0,0,0,-0.1,0
347,B,1,0,0,0,-0.1,0
347,C,1,96,23.45276873,0,-0.1,0
347,D,1,0,0,0,-0.1,0
347,E,1,714,181.3717189,0,-0.1,0
348,A,1,0,0,0,-0.1,0
348,B,1,0,0,0,-0.1,0
348,C,1,88,21.49837134,0,-0.1,0
348,D,1,0,0,0,-0.1,0
348,E,1,685,174.0050804,0,-0.1,0
349,A,1,0,0,0,-0.1,0
349,B,1,0,0,0,-0.1,0
349,C,1,134,32.73615635,0,-0.1,0
349,D,1,0,0,0,-0.1,0
349,E,1,988,250.9737511,0,-0.1,0
350,A,1,0,0,0,-0.1,0
350,B,1,0,0,0,-0.1,0
350,C,1,136,33.2247557,0,-0.1,0
350,D,1,0,0,0,-0.1,0
350,E,1,1031,261.8966977,0,-0.1,0
351,A,1,0,0,0,-0.1,0
351,B,1,0,0,0,-0.1,0
351,C,1,91,22.23127036,0,-0.1,0
351,D,1,0,0,0,-0.1,0
351,E,1,651,165.3683319,0,-0.1,0
352,A,1,0,0,0,-0.1,0
352,B,1,0,0,0,-0.1,0
352,C,1,86,21.00977199,0,-0.1,0
352,D,1,0,0,0,-0.1,0
352,E,1,617,156.7315834,0,-0.1,0
353,A,1,0,0,0,-0.1,0
353,B,1,0,0,0,-0.1,0
353,C,1,81,19.78827362,0,-0.1,0
353,D,1,0,0,0,-0.1,0
353,E,1,585,148.6028789,0,-0.1,0
354,A,1,0,0,0,-0.1,0
354,B,1,0,0,0,-0.1,0
354,C,1,81,19.78827362,0,-0.1,0
354,D,1,0,0,0,-0.1,0
354,E,1,583,148.0948349,0,-0.1,0
355,A,1,0,0,0,-0.1,0
355,B,1,0,0,0,-0.1,0
355,C,1,96,23.45276873,0,-0.1,0
355,D,1,0,0,0,-0.1,0
355,E,1,745,189.2464014,0,-0.1,0
END SIM,,,,,,,
344,A,1,0,0,0,-0.1,0
344,B,1,0,0,0,-0.1,0
344,C,1,4,0.977198697,0,-0.1,0
344,D,1,0,0,0,-0.1,0
344,E,1,188,47.75613887,0,-0.1,0
345,A,1,0,0,0,-0.1,0
345,B,1,0,0,0,-0.1,0
345,C,1,4,0.977198697,0,-0.1,0
345,D,1,0,0,0,-0.1,0
